stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,equipment,ext_juris,ext_lighting,ext_photo,ext_shelter,jurisdiction
4330,10569,7th St & Cheryl Dr,SB 7th St & FS Cheryl Dr,33.57842300,-112.06526600,,,0,,0,,,Phoenix," "," ",0,Phoenix
2631,10514,7th St & Colter St,NB 7th St & FS Colter St,33.51329600,-112.06489000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4342,10587,7th St & Colter St,SB 7th St & FS Colter St,33.51239200,-112.06512500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2632,10542,7th St & Coral Gables Dr,NB 7th St & FS Coral Gables Dr,33.62623400,-112.06531200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4343,10561,7th St & Coral Gables Dr,SB 7th St & FS Coral Gables Dr,33.62536400,-112.06561000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2633,10526,7th St & Corte Oro,NB 7th St & FS Corte Oro,33.55695400,-112.06513200,,,0,,0,,,Phoenix," "," ",0,Phoenix
2634,10541,7th St & Country Gables Dr,NB 7th St & FS Country Gables Dr,33.62296800,-112.06531000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4345,10562,7th St & Country Gables Dr,SB 7th St & FS Country Gables Dr,33.62211000,-112.06560200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1227,18473,7th St & Deer Valley Rd,SB 7th St & FS Deer Valley Rd,33.68319300,-112.06588300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4975,10631,7th St & Desert Ln,SB 7th St & FS Desert Ln,33.37159200,-112.06606500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4335,10591,7th St & Devonshire Av,SB 7th St & NS Devonshire Av,33.49769000,-112.06515700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3258,10463,7th St & Dobbins Rd,NB 7th St & FS Dobbins Rd,33.36376600,-112.06586900,,,0,,0,,,Phoenix," "," ",0,Phoenix
2635,10531,7th St & Dunlap Av,NB 7th St & FS Dunlap Av,33.56866900,-112.06506300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4346,10572,7th St & Dunlap Av,SB 7th St & FS Dunlap Av,33.56730600,-112.06542300,,,0,,0,,,Phoenix," "," ",0,Phoenix
2620,10154,7th St & Earll Dr,NB 7th St & FS Earll Dr,33.48436700,-112.06494700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4347,10596,7th St & Earll Dr,SB 7th St & FS Earll Dr,33.48326700,-112.06519300,,,0,,0,,,Phoenix," "," ",0,Phoenix
3259,10485,7th St & Elwood St,NB 7th St & FS Elwood St,33.41422800,-112.06451000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4983,10617,7th St & Elwood St,SB 7th St & FS Elwood St,33.41320300,-112.06476000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4984,10633,7th St & Euclid Av,SB 7th St & FS Euclid Av,33.36650600,-112.06607600,,,0,,0,,,Phoenix," "," ",0,Phoenix
2636,10499,7th St & Fillmore St,NB 7th St & FS Fillmore St,33.45503500,-112.06506700,,,0,,0,,,Phoenix," "," ",0,Phoenix
2637,10521,7th St & Glendale Av,NB 7th St & FS Glendale Av,33.53862700,-112.06492400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4348,10580,7th St & Glendale Av,SB 7th St & FS Glendale Av,33.53777000,-112.06519000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2638,18039,7th St & Granada Rd,NB 7th St & FS Granada Rd,33.46863900,-112.06498900,,,0,,0,,,Phoenix," "," ",0,Phoenix
2675,10511,7th St & Grand Canal,NB 7th St & AT Grand Canal,33.50225000,-112.06490200,,,0,,0,,,Phoenix," "," ",0,Phoenix
2639,18001,7th St & Greenway Pkwy,NB 7th St & FS Greenway Pkwy,33.63823200,-112.06529300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4383,10575,7th St & Griswold Rd,SB 7th St & NS Griswold Rd,33.55692400,-112.06537400,,,0,,0,,,Phoenix," "," ",0,Phoenix
2640,10549,7th St & Grovers Av,NB 7th St & FS Grovers Av,33.64795200,-112.06542100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4349,10555,7th St & Grovers Av,SB 7th St & FS Grovers Av,33.64707400,-112.06571400,,,0,,0,,,Phoenix," "," ",0,Phoenix
2641,18002,7th St & Hatcher Rd,NB 7th St & FS Hatcher Rd,33.57166400,-112.06505900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4350,10571,7th St & Hatcher Rd,SB 7th St & FS Hatcher Rd,33.57115100,-112.06532500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2642,15176,7th St & Hearn Rd,NB 7th St & FS Hearn Rd,33.61531400,-112.06524500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4382,10564,7th St & Hearn Rd,SB 7th St & FS Hearn Rd,33.61454700,-112.06555800,,,0,,0,,,Phoenix," "," ",0,Phoenix
2621,10548,7th St & Helena Dr,NB 7th St & FS Helena Dr,33.64457600,-112.06539400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4352,10556,7th St & Helena Dr,SB 7th St & FS Helena Dr,33.64396900,-112.06572100,,,0,,0,,,Phoenix," "," ",0,Phoenix
2643,10512,7th St & Highland Av,NB 7th St & FS Highland Av,33.50588300,-112.06488800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4331,10589,7th St & Highland Av,SB 7th St & FS Highland Av,33.50533800,-112.06515100,,,0,,0,,,Phoenix," "," ",0,Phoenix
2644,10509,7th St & Indian School Rd,NB 7th St & FS Indian School Rd,33.49515200,-112.06486700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4380,10592,7th St & Indian School Rd,SB 7th St & NS Indian School Rd,33.49584700,-112.06515900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1109,18465,7th St & Irma Ln,NB 7th St & FS Irma Ln,33.67378200,-112.06546500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1241,18476,7th St & Irma Ln,SB 7th St & FS Irma Ln,33.67274900,-112.06580000,,,0,,0,,,Phoenix," "," ",0,Phoenix
20060,17509,7th St & Jesse Owens Pkwy,NB 7th St & FS Jesse Owens Pkwy,33.37456200,-112.06585600,,,0,,0,,,Phoenix,,,,Phoenix
7964,10630,7th St & Jesse Owens Pkwy,SB 7th St & FS Jesse Owens Pkwy,33.37367000,-112.06606700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3260,10484,7th St & Jones Av,NB 7th St & FS Jones Av,33.41096100,-112.06447500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4976,10618,7th St & Jones Av,SB 7th St & FS Jones Av,33.40992800,-112.06473300,,,0,,0,,,Phoenix," "," ",0,Phoenix
2645,10527,7th St & Las Palmaritas Dr,NB 7th St & FS Las Palmaritas Dr,33.55887700,-112.06514200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3275,10494,7th St & Lincoln St,NB 7th St & NS Lincoln St,33.44181500,-112.06514000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4985,10608,7th St & Lincoln St,SB 7th St & FS Lincoln St,33.44156700,-112.06550600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1121,18467,7th St & Lone Cactus Dr,NB 7th St & FS Lone Cactus Dr,33.68062600,-112.06547200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1228,18474,7th St & Lone Cactus Dr,SB 7th St & FS Lone Cactus Dr,33.67968700,-112.06581500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2646,18288,7th St & Maryland Av,NB 7th St & FS Maryland Av,33.53130400,-112.06489600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4354,10582,7th St & Maryland Av,SB 7th St & FS Maryland Av,33.53062900,-112.06515000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2647,10501,7th St & McDowell Rd,NB 7th St & FS McDowell Rd,33.46614200,-112.06491400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4355,10601,7th St & McDowell Rd,SB 7th St & FS McDowell Rd,33.46534800,-112.06528800,,,0,,0,,,Phoenix," "," ",0,Phoenix
2648,10550,7th St & Michelle Dr,NB 7th St & FS Michelle Dr,33.65101300,-112.06541400,,,0,,0,,,Phoenix," "," ",0,Phoenix
9192,18120,7th St & Michigan Av,SB 7th St & FS Michigan Av,33.65034700,-112.06572700,,,0,,0,,,Phoenix," "," ",0,Phoenix
2649,18017,7th St & Missouri Av,NB 7th St & FS Missouri Av,33.51708100,-112.06487000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4357,10586,7th St & Missouri Av,SB 7th St & FS Missouri Av,33.51604500,-112.06514700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3261,10159,7th St & Mohave St,NB 7th St & FS Mohave St,33.43173800,-112.06493600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4986,10612,7th St & Mohave St,SB 7th St & FS Mohave St,33.43101900,-112.06536900,,,0,,0,,,Phoenix," "," ",0,Phoenix
2650,10516,7th St & Montebello Av,NB 7th St & FS Montebello Av,33.52127400,-112.06486400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4358,10585,7th St & Montebello Av,SB 7th St & FS Montebello Av,33.51964800,-112.06512000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2671,18050,7th St & Montecito Av,NB 7th St & NS Montecito Av,33.49852800,-112.06490900,,,0,,0,,,Phoenix," "," ",0,Phoenix
2651,10533,7th St & Mountain View Rd,NB 7th St & FS Mountain View Rd,33.57553900,-112.06503600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4359,10570,7th St & Mountain View Rd,SB 7th St & FS Mountain View Rd,33.57469300,-112.06529600,,,0,,0,,,Phoenix," "," ",0,Phoenix
2622,10522,7th St & Nicolet Av,NB 7th St & FS Nicolet Av,33.54266600,-112.06498300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4360,10579,7th St & Nicolet Av,SB 7th St & FS Nicolet Av,33.54211600,-112.06523300,,,0,,0,,,Phoenix," "," ",0,Phoenix
2652,10525,7th St & Northern Av,NB 7th St & FS Northern Av,33.55330100,-112.06505200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4361,18360,7th St & Northern Av,SB 7th St & FS Northern Av,33.55224900,-112.06534000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2653,10503,7th St & Oak St,NB 7th St & FS Oak St,33.47348200,-112.06497600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4362,15196,7th St & Oak St,SB 7th St & FS Oak St,33.47277600,-112.06523100,,,0,,0,,,Phoenix," "," ",0,Phoenix
2654,10519,7th St & Ocotillo Rd,NB 7th St & FS Ocotillo Rd,33.53501600,-112.06491800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4363,14863,7th St & Ocotillo Rd,SB 7th St & FS Ocotillo Rd,33.53406100,-112.06516100,,,0,,0,,,Phoenix," "," ",0,Phoenix
2655,10523,7th St & Orangewood Av,NB 7th St & FS Orangewood Av,33.54588300,-112.06501800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4364,10578,7th St & Orangewood Av,SB 7th St & FS Orangewood Av,33.54509200,-112.06526500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2674,10507,7th St & Osborn Rd,NB 7th St & FS Osborn Rd,33.48801100,-112.06492900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4365,10595,7th St & Osborn Rd,SB 7th St & FS Osborn Rd,33.48687100,-112.06518600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4366,10600,7th St & Palm Ln,SB 7th St & FS Palm Ln,33.46876900,-112.06523400,,,0,,0,,,Phoenix," "," ",0,Phoenix
2656,10544,7th St & Paradise Ln,NB 7th St & FS Paradise Ln,33.63351500,-112.06536200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4367,10559,7th St & Paradise Ln,SB 7th St & FS Paradise Ln,33.63251600,-112.06564500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2670,10535,7th St & Peoria Av,NB 7th St & FS Peoria Av,33.58234600,-112.06484100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4368,10568,7th St & Peoria Av,SB 7th St & FS Peoria Av,33.58125500,-112.06527100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3262,10491,7th St & Pima St,NB 7th St & FS Pima St,33.43347500,-112.06490000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4987,10611,7th St & Pima St,SB 7th St & FS Pima St,33.43287800,-112.06532300,,,0,,0,,,Phoenix," "," ",0,Phoenix
2658,10538,7th St & Roberts Rd,NB 7th St & FS Roberts Rd,33.61175200,-112.06528500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4332,10565,7th St & Roberts Rd,SB 7th St & FS Roberts Rd,33.61094300,-112.06555700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3263,15157,7th St & Roeser Rd,NB 7th St & FS Roeser Rd,33.39990100,-112.06448900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4988,10622,7th St & Roeser Rd,SB 7th St & FS Roeser Rd,33.39919900,-112.06475400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4334,10590,7th St & Roma Av,SB 7th St & NS Roma Av,33.50156000,-112.06515000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2659,10500,7th St & Roosevelt St,NB 7th St & FS Roosevelt St,33.45914500,-112.06505800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4370,10603,7th St & Roosevelt St,SB 7th St & FS Roosevelt St,33.45812200,-112.06541900,,,0,,0,,,Phoenix," "," ",0,Phoenix
1110,18466,7th St & Rose Garden Ln,NB 7th St & FS Rose Garden Ln,33.67715200,-112.06541800,,,0,,0,,,Phoenix," "," ",0,Phoenix
1233,18475,7th St & Rose Garden Ln,SB 7th St & FS Rose Garden Ln,33.67599400,-112.06581000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2660,10518,7th St & Rose Ln,NB 7th St & FS Rose Ln,33.52773500,-112.06486400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4371,10583,7th St & Rose Ln,SB 7th St & FS Rose Ln,33.52679900,-112.06513000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3265,10493,7th St & Sherman St,NB 7th St & FS Sherman St,33.44036600,-112.06500300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4977,10609,7th St & Sherman St,SB 7th St & FS Sherman St,33.43955800,-112.06535200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3266,10465,7th St & South Mountain Av,NB 7th St & FS South Mountain Av,33.37086200,-112.06589200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4989,18274,7th St & South Mountain Av,SB 7th St & FS South Mountain Av,33.37027200,-112.06608500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3267,10472,7th St & Southern Av,NB 7th St & FS Southern Av,33.39264800,-112.06453800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4990,10624,7th St & Southern Av,SB 7th St & FS Southern Av,33.39184100,-112.06480200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3273,10473,7th St & Sunland Av,NB 7th St & FS Sunland Av,33.39728800,-112.06446800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4998,10623,7th St & Sunland Av,SB 7th St & NS Sunland Av,33.39636400,-112.06480000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4378,10567,7th St & Tapatio Cliffs Dr,SB 7th St & FS Tapatio Cliffs Dr,33.59498600,-112.06595800,,,0,,0,,,Phoenix," "," ",0,Phoenix
7614,10536,7th St & Tapatio Cliffs Dr,NB 7th St & FS Tapatio Cliffs Dr,33.59495600,-112.06566200,,,0,,0,,,Phoenix," "," ",0,Phoenix
2661,10505,7th St & Thomas Rd,NB 7th St & FS Thomas Rd,33.48055200,-112.06492000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4372,10597,7th St & Thomas Rd,SB 7th St & FS Thomas Rd,33.47980300,-112.06523500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2663,10537,7th St & Thunderbird Rd,NB 7th St & FS Thunderbird Rd,33.60822000,-112.06496400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4373,18165,7th St & Thunderbird Rd,SB 7th St & FS Thunderbird Rd,33.60722000,-112.06532500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2623,10543,7th St & Tierra Buena Ln,NB 7th St & FS Tierra Buena Ln,33.62978700,-112.06533000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4374,10560,7th St & Tierra Buena Ln,SB 7th St & FS Tierra Buena Ln,33.62905500,-112.06565000,,,0,,0,,,Phoenix," "," ",0,Phoenix
2664,10530,7th St & Townley Av,NB 7th St & FS Townley Av,33.56651800,-112.06511400,,,0,,0,,,Phoenix," "," ",0,Phoenix
1015,18460,7th St & Union Hills Dr,NB 7th St & FS Union Hills Dr,33.65525800,-112.06536200,,,0,,0,,,Phoenix," "," ",0,Phoenix
9191,18138,7th St & Union Hills Dr,SB 7th St & FS Union Hills Dr,33.65439500,-112.06574700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3268,10487,7th St & University Dr,NB 7th St & FS University Dr,33.42382800,-112.06482700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4991,10615,7th St & University Dr,SB 7th St & FS University Dr,33.42295500,-112.06510700,,,0,,0,,,Phoenix," "," ",0,Phoenix
1022,18462,7th St & Utopia Dr,NB 7th St & FS Utopia Dr,33.66256000,-112.06547300,,,0,,0,,,Phoenix," "," ",0,Phoenix
1252,18479,7th St & Utopia Dr,SB 7th St & FS Utopia Dr,33.66165600,-112.06576700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4376,10215,7th St & Van Buren St,SB 7th St & FS Van Buren St,33.45084700,-112.06531100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3253,10486,7th St & Victory St,NB 7th St & FS Victory St,33.41673400,-112.06459200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4992,10616,7th St & Victory St,SB 7th St & FS Victory St,33.41598400,-112.06482100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3269,10470,7th St & Vineyard Rd,NB 7th St & FS Vineyard Rd,33.38556300,-112.06452300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4999,10626,7th St & Vineyard Rd,SB 7th St & FS Vineyard Rd,33.38461900,-112.06476500,,,0,,0,,,Phoenix," "," ",0,Phoenix
2676,15696,7th St & Virginia Av,NB 7th St & NS Virginia Av,33.47629400,-112.06496300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4377,10552,7th St & Virginia Av,SB 7th St & FS Virginia Av,33.47606100,-112.06521400,,,0,,0,,,Phoenix," "," ",0,Phoenix
2666,10269,7th St & Washington St,NB 7th St & FS Washington St,33.44865800,-112.06490100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4993,10216,7th St & Washington St,SB 7th St & FS Washington St,33.44756500,-112.06525700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3270,10488,7th St & Watkins St,NB 7th St & FS Watkins St,33.42615700,-112.06497100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4994,10614,7th St & Watkins St,SB 7th St & FS Watkins St,33.42542000,-112.06526600,,,0,,0,,,Phoenix," "," ",0,Phoenix
2667,10508,7th St & Weldon Av,NB 7th St & FS Weldon Av,33.49061000,-112.06492600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4379,10594,7th St & Weldon Av,SB 7th St & NS Weldon Av,33.49069000,-112.06517000,,,0,,0,,,Phoenix," "," ",0,Phoenix
1019,18461,7th St & Westcott Dr,NB 7th St & FS Westcott Dr,33.65909000,-112.06546200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1254,18454,7th St & Westcott Dr,SB 7th St & FS Westcott Dr,33.65840000,-112.06574900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3271,10475,7th St & Wier Av,NB 7th St & FS Wier Av,33.40344400,-112.06446000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4995,10621,7th St & Wier Av,SB 7th St & FS Wier Av,33.40267700,-112.06473400,,,0,,0,,,Phoenix," "," ",0,Phoenix
30028,11876,83rd Av & 9500 North,SB 83rd Av & AT 9500 North,33.56967300,-112.23785900,,,0,,0,,,Peoria," "," ",0,Peoria
30023,10434,83rd Av & Alice Av,NB 83rd Av & FS Alice Av,33.56328900,-112.23756900,,,0,,0,,,Peoria," "," ",0,Peoria
30024,11799,83rd Av & Alice Av,SB 83rd Av & NS Alice Av,33.56350300,-112.23791100,,,0,,0,,,Peoria," "," ",0,Peoria
30052,11422,83rd Av & AZ Ice,NB 83rd Av & NS AZ Ice,33.62565400,-112.23723100,,,0,,0,,,Peoria," "," ",0,Peoria
30053,12485,83rd Av & AZ Ice,SB 83rd Av & FS AZ Ice,33.62566400,-112.23762300,,,0,,0,,,Peoria," "," ",0,Peoria
30060,12726,83rd Av & Bell Rd,SB 83rd Av & FS Bell Rd,33.63768700,-112.23363900,,,0,,0,,,Peoria," "," ",0,Peoria
30249,17065,83rd Av & Bell Rd,NB 83rd Av & FS Bell Rd,33.63873300,-112.23321600,,,0,,0,,,Glendale," "," ",0,Glendale
30225,13980,83rd Av & Belmont Av,SB 83rd Av & FS Belmont Av,33.54742200,-112.23793700,,,0,,0,,,Glendale," "," ",0,Glendale
8333,13808,83rd Av & Berridge Ln,SB 83rd Av & FS Berridge Ln,33.52511200,-112.23781500,,,0,,0,,,Glendale," ",https://farm2.staticflickr.com/1547/26104729081_8531ba5cbc_o.jpg,0,Glendale
9272,18196,83rd Av & Berridge Ln,NB 83rd Av & FS Berridge Ln,33.52629000,-112.23751800,,,0,,0,,,Glendale," ",https://farm2.staticflickr.com/1587/26145125466_7359fb3237_o.jpg,0,Glendale
8763,13913,83rd Av & Bethany Home Rd,NB 83rd Av & FS Bethany Home Rd,33.52316200,-112.23749100,,,0,,0,,,Glendale," ",https://farm2.staticflickr.com/1589/25566311574_149a46417f_o.jpg,0,Glendale
30021,10394,83rd Av & Butler Dr,NB 83rd Av & FS Butler Dr,33.55984700,-112.23759600,,,0,,0,,,Peoria," "," ",0,Peoria
30022,11798,83rd Av & Butler Dr,SB 83rd Av & NS Butler Dr,33.55988300,-112.23790400,,,0,,0,,,Peoria," "," ",0,Peoria
30038,12063,83rd Av & Cactus Rd,SB 83rd Av & FS Cactus Rd,33.59498400,-112.23793200,,,0,,0,,,Peoria," "," ",0,Peoria
30039,11007,83rd Av & Cactus Rd,NB 83rd Av & FS Cactus Rd,33.59595800,-112.23760700,,,0,,0,,,Peoria," "," ",0,Peoria
30223,13181,83rd Av & Calle De Montalvo,NB 83rd Av & FS Calle De Montalvo,33.54796600,-112.23766000,,,0,,0,,,Glendale," "," ",0,Glendale
1865,10779,83rd Av & Camelback Rd,SB 83rd Av & FS Camelback Rd,33.50822500,-112.23789000,,,0,,0,,,Phoenix," "," ",0,Phoenix
30210,12446,83rd Av & Camelback Rd,NB 83rd Av & FS Camelback Rd,33.50920200,-112.23758500,,,0,,0,,,Glendale," "," ",0,Glendale
1855,18647,83rd Av & Campbell Av,NB 83rd Av & FS Campbell Av,33.50198100,-112.23762600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1868,18650,83rd Av & Campbell Av,SB 83rd Av & FS Campbell Av,33.50240200,-112.23786100,,,0,,0,,,Phoenix," "," ",0,Phoenix
30228,14011,83rd Av & Cardinals Wy,SB 83rd Av & FS Cardinals Wy,33.52164800,-112.23785600,,,0,,0,,,Glendale," "," ",0,Glendale
6224,12672,83rd Av & Cheery Lynn Rd,SB 83rd Av & FS Cheery Lynn Rd,33.48420100,-112.23789800,,,0,,0,,,Phoenix," "," ",0,Phoenix
973,12675,83rd Av & Cheery Lynn Rd,NB 83rd Av & FS Cheery Lynn Rd,33.48405900,-112.23766300,,,0,,0,,,Phoenix," "," ",0,Phoenix
30037,12012,83rd Av & Cherry Hills Dr,SB 83rd Av & FS Cherry Hills Dr,33.59252500,-112.23788900,,,0,,0,,,Peoria," "," ",0,Peoria
30041,12118,83rd Av & Corrine Dr,SB 83rd Av & NS Corrine Dr,33.59995700,-112.23785600,,,0,,0,,,Peoria," "," ",0,Peoria
30050,12218,83rd Av & Country Gables Dr,SB 83rd Av & FS Country Gables Dr,33.62053200,-112.23762400,,,0,,0,,,Peoria," "," ",0,Peoria
30051,11418,83rd Av & Country Gables Dr,NB 83rd Av & FS Country Gables Dr,33.62142100,-112.23732800,,,0,,0,,,Peoria," "," ",0,Peoria
30048,12180,83rd Av & Crocus Dr,SB 83rd Av & NS Crocus Dr,33.61484800,-112.23768300,,,0,,0,,,Peoria," "," ",0,Peoria
30049,11398,83rd Av & Crocus Dr,NB 83rd Av & FS Crocus Dr,33.61486600,-112.23737700,,,0,,0,,,Peoria," "," ",0,Peoria
1866,18649,83rd Av & Elm St,SB 83rd Av & FS Elm St,33.50587900,-112.23784900,,,0,,0,,,Phoenix," "," ",0,Phoenix
30226,14123,83rd Av & Emil Rovey Pkwy,SB 83rd Av & FS Emil Rovey Pkwy,33.54129500,-112.23786100,,,0,,0,,,Glendale," "," ",0,Glendale
2681,11493,83rd Av & Encanto Bl,NB 83rd Av & FS Encanto Bl,33.47301100,-112.23768100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4388,17300,83rd Av & Encanto Bl,SB 83rd Av & FS Encanto Bl,33.47205600,-112.23806100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4396,12670,83rd Av & Fairmount Av,SB 83rd Av & NS Fairmount Av,33.49061600,-112.23790800,,,0,,0,,,Phoenix," "," ",0,Phoenix
30211,12519,83rd Av & Georgia Av,NB 83rd Av & FS Georgia Av,33.51320700,-112.23755500,,,0,,0,,,Glendale," "," ",0,Glendale
30220,12768,83rd Av & Glendale Av,NB 83rd Av & FS Glendale Av,33.53828900,-112.23757000,,,0,,0,,,Glendale," "," ",0,Glendale
9575,13807,83rd Av & Glendale Av,SB 83rd Av & FS Glendale Av,33.53712000,-112.23793000,,,0,,0,,,Glendale," ",https://farm2.staticflickr.com/1552/26171093605_053e48b086_o.jpg,0,Glendale
1825,18646,83rd Av & Glenrosa Av,NB 83rd Av & FS Glenrosa Av,33.49836200,-112.23764200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1869,18651,83rd Av & Glenrosa Av,SB 83rd Av & FS Glenrosa Av,33.49739200,-112.23789200,,,0,,0,,,Phoenix," "," ",0,Phoenix
1864,18648,83rd Av & Highland Av,NB 83rd Av & FS Highland Av,33.50496600,-112.23761600,,,0,,0,,,Phoenix," "," ",0,Phoenix
1712,18640,83rd Av & I-10 Fwy,SB 83rd Av & FS I-10 Fwy,33.46085200,-112.23845500,,,0,,0,,,Phoenix," "," ",0,Phoenix
1800,18644,83rd Av & I-10 Fwy,NB 83rd Av & FS I-10 Fwy,33.46385400,-112.23794100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1823,18645,83rd Av & Indian School Rd,NB 83rd Av & FS Indian School Rd,33.49481300,-112.23761000,,,0,,0,,,Phoenix," "," ",0,Phoenix
4389,12669,83rd Av & Indian School Rd,SB 83rd Av & FS Indian School Rd,33.49356400,-112.23794500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3820,18980,83rd Av & Lane Av,NB 83rd Av & NS Lane Av,33.55041000,-112.23766700,,,0,,0,,,,,,,Glendale
30040,11020,83rd Av & Larkspur Dr,NB 83rd Av & NS Larkspur Dr,33.59890600,-112.23760500,,,0,,0,,,Peoria," "," ",0,Peoria
30036,10870,83rd Av & Leyva Ln,NB 83rd Av & FS Leyva Ln,33.59140200,-112.23761000,,,0,,0,,,Peoria," "," ",0,Peoria
30054,12505,83rd Av & Mariners Wy,SB 83rd Av & NS Mariners Wy,33.62988400,-112.23754500,,,0,,0,,,Peoria," "," ",0,Peoria
30055,11439,83rd Av & Mariners Wy,NB 83rd Av & FS Mariners Wy,33.63006700,-112.23715900,,,0,,0,,,Peoria," "," ",0,Peoria
